Comment,Likes,Reply Count
 NEW  Join me in DeFi Pro and make passive income with crypto  http   defipro dev    World s first Web 3 Social Network  https   metafora app ,27,17
 WorkBreakLounge oi,1,
 BRISE blockchain recently launched w 100K TPS   near zero cost gas fees ,1,
 T Jay Pajeet  ah yes that is your name  correct  t jay Pajeet  hes right  no sane human would pay eth gas fees  every time i hear someone telling me i should buy eth  its the same guy who i saw rolling around in a puddle of mud on LSD 5 years ago at an outdoor music festival ,1,
Thanks for watching don t forget to Hit me up       ,1,
INVESTING IN CRYPTO NOW IS VERY COOL EXPECIALLY WITH THE CURRENT RISE IN THE MARKET  ACT NOW ,74,156
I feel  those who would allow the market dynamism to determine when to trade or not are either new in space in general or probably just na ve  the sphere have seen far worse times than this  enlightened traders continue to make good use of the dip and pump even acquiring more equities towards trading sessions  I d say that more emphasis should be put into trading since it is way profitable than hodling  Trading went smooth for me as I was able to raise over 11 4 BTC when I started at 1 5 BTC in just a few weeks implementing trades with signals and insights from Mrs  Kathy L Watley  I would advise y all to trade your asset rather than hodl for a future you aren t sure about or hold it and risk losing all  ,133,63
So many bots  kinda sad,1,1
for real man i ve never seen it this bad,1,
Nice one here you re right  though I prefer trading with the help of a professional trader  I believe it saves me time and reduces the crypto risks involved in managing my trades ,10,6
I m new to cryptocurrency and I don t understand how it really works  Can someone guide me on the right approach to investing and making good profit from cryptocurrency investment  ,34,6
The economic crisis is just a time that differentiates the wise from the other  the wise will invest right now either in stock or cryptocurrency just to hold some shares of something,18,22
I can unequivocally say that trading is one of the most profitable and lucrative business for every investors with the right expert,32,39
  You guys are so inspiring  Thank you   I m from Germany and am new in crypto  i need an expert trader that i can invest with  and I don t understand how it really works  Can someone guide me on the right approach to investing and making good profit from bitcoin and stocks investment  ,1,2
Thank you for always being constant with the videos regardless of market Bull   Bear  Analyst   Holders remains indecisive on the current price movement on BTC but the market being unpredictable  trading is always a  Go For Thing  for me  With MR ALEX VALENTINE help I ve accumulated over 4btc using his methods and strategies  Forget predictions and start making good profit now because future valuation are all speculation and guesses stayhome,155,10
keep buying and investing in stocks or crypto soon Bitcoin will hit  100 000,11,10
I really want to give you all the praise cus you never fail me for once I keep receiving 3btc in every 3hours and friends also testify that he keep receiving his own payment as well you are a legend sir  ,1,0
I really want to give you all the praise cus you never fail me for once I keep receiving 3btc in every 3hours and friends also testify that he keep receiving his own payment as well you are a legend sir  ,1,0
Please I need someone to help me trade or invest the forex or crypto market because I m tired of trading in losses myself  I ve blown my account twice and it s frustrating   ,76,29
I HAVE BEEN MAKING LOSSES TRADING MYSELF   I THOUGHT TRADING ON DEMO ACCOUNT IS JUST LIKE TRADING THE REAL MARKET    CAN ANYONE HELP ME OUT OR AT LEAST ADVICE ME ON WHAT TO DO ,2,1
Getting a way to make income without having to leave home isn t exactly as easy as you all think it is   talk is cheap and it s sure easier said than done   I have my source   and I would rather stick to that  it pays well  even my stepdad quickly joined before it s too late,177,2
Its never too late to start from somewhere   I am lucky to have found this source  it s the future,288,2
I m honored to have this team around in this hard time Thank you for always supporting and helping me with your investment plans  to the fullest ,288,2
Wow this is really on time THANK YOU FOR BEING YOU AND YOUR KNOWLEDGE     your videos are perfect for motivation and ideas and we enjoy and learn so much from them Thank to this professional Investment team below for your assistance and being helpful ,183,2
Bitcoin and other cryptocurrencies are a form of money that s a stable field that the government can t destroy and can t distort  Because its creation is governed by the laws of mathematics  It can t happen any faster or slower than a certain rate  and it all sort of self adjusts ,189,2
This great investment team mentioned below   is the real deal  for your investment program,160,2
Big thanks to this great investment and passive income team below for your consistent work in assisting my family out off debt and I believe they will keep on doing so,226,2
This passive income and bitcoin miming team below         of professionals are experts who loves to take on challenges and mostly working on providing quality services to their customers ,184,2
It hurts so many people end up in debt well shout out to this investment and passive income team below for saving me and my family from a huge debt,237,2
Keep your positive attitude alive  and never let the enthusiasm in you fade  this is your strength to make that money through passive income keep thanks too this team below     ,277,2
Great video and some nice tips  This is a scary time for new investors but the best thing you can do is not to make decisions based on emotions  This could actually be a good time to buy more of your high conviction stocks or crypto on a discount  Wealth is created during bear markets  not bull markets  If your portfolio is really effecting your mental health then delete the app and go for a walk  Let the market do its thing and have a long time horizon  I buy and just trade long term more than ever  I have made over 16  btc from day trading with kathleen rife in few weeks this is one of the best medium to backup your assets incase it goes bearish,138,11
In all my years of trading and research  the most valuable insight and decision I made was getting in touch with an expert trader  Mr  Alex Valentino and  ever since I started investing with him   I made more profit than ever before  I will recommend him as one of the best trader in the market  feel free to contact him   Orr What sapp 14089060227       ,223,11
 Adam Jerome if i have to rate Alex strategy its going to be 100  i have never seen such profit making before  the best,1,
 Adam Jerome Alex Valentino is one of the best traders I have worked with,1,
 Justus Pauli Investing in crypto with an expert trader is the best way to make profit especially as a beginner who knows little of how crypto really works,2,
