Comment,Likes,Reply Count
As featured in the video  the first 100 people to visit http   blinkist com techlead will get unlimited access for 1 week to try it out  and you can get 25  off the full membership      Million Token  https   milliontoken org   Tech of the Day  Nuphy Air 75 Mechanical Keyboard  https   nuphy com techlead    NEW  Join me in DeFi Pro and make passive income with crypto  http   defipro dev ,20,14
 Taras Zakharchenko he shilled shitcoins so now he s shadow banned until the bear market,2,
If your not a shitcoiner than the cold card is currently the best,1,
 Roy Nissi maybe he should do a video of a day in the life of a web3 engineer    ,2,
i miss the day in the life   advice techlead not this crypto obsessed one,5,
Newbie here  when your funds are in a hard wallet   it s off the chain and not accruing value ,1,2
INVESTING IN CRYPTO NOW IS VERY COOL EXPECIALLY WITH THE CURRENT RISE IN THE MARKET  ACT NOW ,50,160
Everything       comes back to position since I meet him my life now perfect,1,0
Thank you  for the payment you just send to my wallet  l really appreciate all your effort     ,2,0
   Best in the business currently,1,0
      For best management you could contact the name above,1,0
When you invest you re buying a day you don t have to work,71,28
 Joseph Frys Catherine S  Woods,2,
 Madie Zancanellatl Catherine S  Woods,5,
 Ben Kent you re right  it s obvious a lot of people remain poor due to ignorance  it s better to take risks and make sacrifices than to stay poor,2,
Assets that can make you rich Bitcoin Stocks Real estate,5,
Trezor now does support EIP 712 for anyone watching as of now ,1,0
Someone told me that it s the best time to buy because there will be a huge pump soon,9,7
INVESTING MAKE UP THE TOP NOTCH HEMISPHERE OF WEALTH  THAT IS MORE REASON ONE SHOULD SAVE AND INVEST TO SECURE MORE PROFIT AND ENSURE SUCCESS,46,120
LOL   This happened to me regardless   LOL   I seen what you did there   LOL ,1,0
You do a great job and I appreciate it,1,1
Thank you I ve  been watching your channel for couple of weeks ago and it s really make sense and it really help me through,9,3
Trading with an expert is the best strategy for newbies and busy investors who have little or no time to monitor trade,7,
I opted to buy 2 of the smaller ones  rather than one big one  Because  I needed more memory than a small one  but figured that splitting my funds onto a couple devices would be an extra safety precaution ,6,0
Awesome content  Wanted to get safepal last year December but couldn t in addition to Atomic Wallet which i have been using for the past three years  It s a software wallet but works perfectly ,1,1
What about the HyperMate Pro ,1,1
Wait  but are you still a millionaire ,2,0
The excursion of life isn t easy however with you dealing with the above name  I feel no pressure a debt of gratitude is in order for all you have accomplished for me ,1,0
The excursion of life isn t easy however with you dealing with the above name  I feel no pressure a debt of gratitude is in order for all you have accomplished for me ,1,0
The excursion of life isn t easy however with you dealing with the above name  I feel no pressure a debt of gratitude is in order for all you have accomplished for me ,1,
STARTING EARLY IS THE BEST WAY OF GETTING AHEAD TO BUILD WEALTH  AND INVESTING REMAIN A PRIORITY  THE STOCK MARKET HAS PLENTY OF OPPORTUNITY TO EARN A DECENT PAYOUTS  WITH THE RIGHT SKILLS AND A PROPER UNDERSTANDING OF HOW THE MARKET WORKS ,43,39
Investing in bitcoin is the best investment anyone can do this  because it has made a lot of people millionaire  I pray that anyone who reads this will be successful in life,2,1
Investing with expert Nora has been the best step I have ever took in my life  may God bless that day I meet her,12,4
I agree with you wholeheartedly      The fact is that BTC is the future of cryptocurrencies  and traders are now wondering if this is the right time to invest    Before you come to a conclusion  you should look at things first  In recent days  the price of BTC has been fluctuating  which means that the market is currently unstable and it is impossible to say whether it will go down or up    While others continue to trade without fear of losses  others are patient  It all depends on the pattern you are trading and also the source of your signals    I would say that trading is going smoothly for me  I started with 2 5 BTC and in just three weeks I have accumulated over 13 6 BTC  Thanks to Alex Valentino  i trade using his signals and I would advise the newbie to do the same too ,221,11
What happens if the ledger deteriorates over time ,2,0
When it comes to the world of investing most people don t know where to start fortunately great investors of the past and present can provide us with guidance,5,1
YOUR  ACT OF KINDNESS AND THE WAY YOU RENDER YOUR SERVICE SHOWS THAT YOU ARE A PROFESSIONAL IN WHAT YOU ARE DOING   ,1,0
neither as there are only a few wallets who do provide for Australia ,1,2
In all my years of trading and research  the most valuable insight and decision I made was getting in touch with an expert trader  Mr  Alex Valentino and  ever since I started investing with him   I made more profit than ever before  I will recommend him as one of the best trader in the market  feel free to contact him   Orr What sapp 14089060227       ,224,10
 Nice content  The best way to find that balance between saving and living is by investing  This way you get to have your saving intact and then live comfortably off the revenue coming in from your investments  ,67,5
Lmao don t want your spouse to leave you ahahaha,1,0
I m new to cryptocurrency and I don t understand how it really works  Can someone guide me on the right approach to investing and making good profit from cryptocurrency investment ,6,10
If only you know what the future says  you ll know that indeed cryptocurrency is the future  investing in it now will be the wisest thing to do  Invest   And you ll thank yourself,26,14
The way people talk about crypto trading is profitable  please can someone help me on the right path,6,12
Million token  Bwahahahaha ,1,0
You have been the best I always think my friend so much for introducing me to    now I m debt free with the 2 5 ETH confirm on my blockchain       ,1,0
How can I make Bitcoin transactions if I do not own a cell phone ,2,5
I came here to learn how to trade after listening to a guy on radio talk about the importance of investing and how he made  460 000 in 4 months from  160k  Somehow this video has helped shed light on some things  but I m confused  I m a newbie and I m open to ideas ,74,39
As a newbie about to invest  you must have these three things in mind  1  Have a long term mindset     2  Be willing to take risk   3  Be careful on money usage  if you re not spending to earn back  then stop spending   4  Never claim to know   Ask questions and it s best you work with a financial advisor   I made it as a newbie by working with Brian Davis  and today I can show alot of my achievements,127,30
 Jetter Kelvin totally organic lmao,1,
How does this crypto stuff really works and how do I make good profit from it  I m willing to invest in it but I need guidance so I don t lose out ,1,
I m new to crypto trading what s the best way to get started with trade cos I ve been making my personal research for a while now I don t know  how to trade on Cryptocurrency,32,11
For a start you need a good and experienced person to guide you  Trust me  trading isn t difficult as we see it  With the right information and guide  you can earn hugely profits weekly or monthly,1,
Nice video  wondering why you have not tried the BC Vault wallet  I think it s the most secure wallet  ever  not much support for other wallets Defi like Metamask wallet  though ,1,0
Thank you for your patience and effort  This video explains alot and I appreciate it ,1,0
Investing in bitcoin is the best investment anyone can do this  because it has made a lot of people millionaire  I pray that anyone who reads this will be successful in life,2,1
investment in crypto currency has become very profitable  and very good options in securing a better financial life that s where i belong and survive from   crypto currency has made a lot of lame individuals like me  Rich  in the space today ,10,13
I have a question if you can help me out I would appreciate it   im thinking of switching from Coinbase to ledger  will the price I bought it at on Coinbase be the same once it is sent to the ledger   for example  if I bought cardano at  1 00 will it be the same price point on ledger after it is sent  a  1 00 on ledger  like if I bought something at a low will it still be held at the low on ledger  thank you,1,3
The coins you store on any exchange or wallet including Ledger will always be pegged to the spot price of that coin  For example if you bought cardano at  1 00 and the price went up to  1 20 then your cardano wherever it is stored will be  1 20  Hope this helps ,1,
INVESTING IN CRYPTO NOW SHOULD BE IN EVERY WISE INDIVIDUAL S LIST  IN SOME MONTHS TIME YOU WILL BE ECSTATIC WITH THE DECISION YOU MADE TODAY ,69,80
I absolutely agree  in some parts of the developed world  such as in my country which is Italy  I think that 80  of the population does not even know at all what crypto and the surrounding world are  but I believe that in the next few years the wind will change in these countries too  keep going,1,
Trading investment is the key to success don t miss the opportunity coming your way invest in crypto now and make your future brighter,2,7
Good video  One comment and concern  I ordered two Ledger Nano X  Both received and had battery temperature warnings  Did you find any of these issues when using  I never heard about it until I researched it and apparently the X series is riddled with battery issues  Ledger did accept my return and 100  refund   Something to note for your viewers ,8,5
 Kman to my knowledge  with the 24 words you can access your wallet from any other wallet ,3,
That s been my thoughts about these USB type devises  what happens when you have have your coin on there and the device goes bad    Ur SOL   ,2,
I HAVE BEEN WATCHING SO MANY VIDEOS ABOUT CRPTO AND FOREX TRADE INVESTMENT BUT YET I M STILL MAKING LOSSES TRADING ON MY OWN  PLEASE CAN YOU GIVE ME A GOOD STRATEGY OR AT LEAST ADVICE ON HOW TO MAKE GOOD PROFIT THROUGH INVESTING,1,0
I ve used Trezor Model T for years now and it gets multiple updates and works 100  with everything I need it to do ,14,3
 TechLead  Which wallet do you use ,1,2
Arculus doesn lt look like a hardware cold wallet  it is a hot wallet  A malware can compromise your seed by capturing your phone screen while displaying the seed    Also a real hardware wallet  ledger  Trezor  does the signing inside the hw wallet not by software in the companion app   ,1,0
good video but million token LOL no thank you,1,0
Remain bless,1,1
Saving bitcoin is not a bad idea but trading bitcoin earn you more    I have lost over 5k worth of bitcoin with the current dip,42,27
lol,1,
That s impressive  Are you giving her your Money or the money stays in your trading account ,1,
Hi  great video  thanks for mentioning Trezor  BTW Trezor One already supports EIP 712  Model T supports EIP 712 since last year     ,44,3
Awesome  That was what i was waiting for   is the price difference for the more expensive trezor worth it or should i get the mode One  i have about 2k in crypto but dont want to spend too much for a reliable wallet,4,
 I got the best software from Hackerkong on telegram He just got me 10btc successfully without no issue or delay ,1,0
 I got the best software from Hackerkong on telegram He just got me 10btc successfully without no issue or delay ,1,0
 Starting early is the best way of getting ahead to build wealth  investing remains a priority  The stock market has plenty of opportunities to earn a decent payouts  with the right skills and proper understanding of how the market works  ,3,0
how about durability ,1,1
Hi  Question  I messed up something  Was cleaning up ledger Nano x wallet  got stumped  so decided to do a master delete  Probably a dumb thing I did  Anyway  now it gave me a whole new set of keys  24 new words  My question is  going forward do I  have to use these new 24 words only  What happens to my original set of 24 words  Delete those forever  or still keep them for records  Thank you very much ,1,1
thanks for making this ,1,1
Both of them are good and safe I like ledger more than trezor it s convenient to use,1,0
For me the best One Is safepal because There Is no computer connection or Bluetooth connection   ,1,0
techlead is back  what happened to millioncoin  lol,1,0
    Massive appreciation to those of you who talked about this dude   he got my job done successfully,1,0
  THANK YOU FOR YOUR BUSINESS YOUR TRUST AND CONFIDENCE IS MY PLEASURE TO WORK WITH YOU  THANK YOU SO MUCH SIR,2,0
  I actually personally feel that appreciations would just be less because they re such an adorable as well as such an humble soul who actually not only understand people s problem but also stand to help,3,0
  may God continue to bless your   Since the day 2 5btc hit my wallet  I don t know how exactly I feel but I know for sure you are the best and real   you re the best one that hold my heart,4,0
Hello  I actually looking for a good trader in cryptocurrency that can help me make good profit  I m looking for recommendations and I saw Expert Doris  Who trade cryptocurrency Expert doris help me out and I made better profit,6,9
I was so afraid before but now I have seen that the platform is real and legit,1,
I can boldly tell everyone that she is the only crypto currency expert I  can recommend to any body  Profits return are real and instantly,2,
       Contact to start,4,
I have been trading with about 4 traders in the past but non of them is good as Expert Doris  she  helped me to recover all my money that I have lost from other traders  thank you so much God will be with you,2,
I m from Germany I used to take loan from bank for surviver but after trading for real expert Doris  She changed my financial status for real,1,
Ledger has battery issues  So far no support from customer services ,1,1
I have purchased both Arculus and Trezor s latest wallet  IMO the Shamir backup feature for Trezor is the   1 feature  We don t think long term enough in that when something happens to us  if no one can get to your cold storage device all your crypto is lost  Shamir allows you to give key phrases to relatives or friends and only when combined can the access code then be used and the wallet s funds can be distributed based off of your trust or drawn out living will ,11,0
  He make me a sure transaction of  100k  ,1,0
I wonder if this guy ever worked in tech as a coder for Facebook or Google    Wish he would tell us   Oh   Thats right   He tells us every fvcking day like its a name tag    Keep holding onto that past life buddy   MOVE ON   Brag about new shlt instead of how you got fired from facebook and google   NO ONE CARES ,1,1
Jack Dorsey said few days ago on the Elon Mush Woods call he was coming out with a crypto wallet  Interesting,1,1
What about BC Vault ,2,0
Here s some prophetic insight for you all   Btw thanks for review   Just in time for me     Last book in Bible revelations written thousands of years ago foretold a day that a system comes where you can t buy or sell without the  mark  of      Most of you heard of 666   So anyways the most secure way for me to make sure my wallet is never stolen and always have my keys would be to put that in me   Like a chip   Where I won t lose it  can t be used with out me  always on me for that quick need to make financial transaction   In fact to protect everyone from Lodi g their money why not make it a requirement to participate in the new financial system   Every transaction tracked no more being able to cheat the government out of their piece of the pie   In fact I don t even have to do taxes anymore they are already done for me with the data of transactions   Yep I believe that s where we are heading    The book warns us though and says taking this mark is choosing a side that we die on ,1,0
I got 2 questions   1  Is Bluetooth connection making Ledger less safe   2  Is Trezor being Open Sourced a reason to trust it more than Ledger ,5,8
 Damian Dobrev thanks for your opinion  Appreciate,3,
1  Ledger does not transfer your private key via bluetooth  It only signs a transaction  Basically  your phone says  hey ledger  here is some data  do you approve this   and the ledger says  hey phone  I approve it  here is an approving signature   The signature is created using the metadata  such as date and time of Tx  sender  receiver  etc    the private key  Even if a middleman intercepts both messages they wouldn t be able to use this information to authenticate another request  the most they could do is break the connection and prevent the transaction from happening  I m not familiar with the bluetooth encryption and how easy it is to decrypt it  but if it s possible then the attacker could also technically see the metadata of your message  but not the private key   For reference   intercepting your laptop s wifi is teeeechnically more dangerous because if you login to a website for example you actually send your  private key   which is your  usually encrypted  password  to the server  whereas with ledger you never send sensitive data   2  Yes  Open source   closed source 100  of the time when it comes to security  Personal opinion  I think the device is build in a way where it is very unlikely that it will ever be a problem  so I think there are other factors that are more important  such as user experience  metamask other wallets support  price  etc   Personally I use Ledger for the aforementioned factors  Would I prefer it to have open source software  Hell yes  Does it bother me that it s not open source  Not really ,6,
 JoelAz909 thanks for your opinion,1,
imo  yes and yes   1  Bluetooth has had multiple vulnerabilities and exploits   I can t say if they have affected the Ledger but the vulns are in the hardware so even if they haven t a future exploit could   Personally I would not want BT anywhere near a device I want to be completely secure  period   Security and convenience are often at opposite ends of a spectrum  2  I would trust source code that I  and anyone  can read and verify more than source that no one can verify   I wouldn t expect Trezor to harm their reputation by doing anything shady but  cards on the table  is always better than  cards under the table  imho    Also  closed source is slightly more vulnerable to a supply chain attack whereas with open source you have a way to publicly verify the firmware and changes ,9,
You re intro it s priceless    ,2,1
    Massive appreciation to those of you who talked about this dude   he got my job done successfully,4,0
  THANK YOU FOR YOUR BUSINESS YOUR TRUST AND CONFIDENCE IS MY PLEASURE TO WORK WITH YOU  THANK YOU SO MUCH SIR,4,0
  I actually personally feel that appreciations would just be less because they re such an adorable as well as such an humble soul who actually not only understand people s problem but also stand to help,4,0
  may God continue to bless your platform   Since the day 2 5btc hit my wallet  I don t know how exactly I feel but I know for sure you are the best and real   you re the best one that hold my heart,4,0
You re so funny   maybe its worth not messing around with these  Just risk it  Yolo  ,1,1
Hey  just got into crypto this week   I Just purchased my first bit of Crypto yesterday  and I m considering the Nano s for storage offline  however  I just read a thread detailing the data breach whereby dozens of peoples personal information got leaked  Obviously these people didn t gain access to anyone s funds  that s the whole point of a hard wallet   yet I m considering buying a Trezzer because they don t seem to have any glaring weaknesses  any potential hackers would need the actual device itself to gain entry  Any thoughts or advice for a noob  Thanks ,1,1
Hi,1,
What about the DCENT Wallet  ,1,1
Thanks for all you do   Extremely helpful and informative content   God bless ,3,1
What happens if the wallet s hardware breaks or get damaged ,2,0
Have been using the safepal wallet since it came out  and would recommend it  works really nicely  good pirce  and love the interface and using  aside from the mentioned sometimes excessive fumbling with the cameras  Now there are the LP staking systems  and a DEX integrated which is really nice  Only real downside is battery life ,8,3
Is it compatible with MetaMask,1,
Security wise you can t beat the trezor  all suite and firmware code is open source as well,1,1
 NRMN IS SAIFU          THIS IS DE WAY,1,1
After watching Cruising on Crypto s nightmare story of how he lost most of his money from a MetaMask   WiFi hack  your video is like a balm  I m now aware of the critical importance of these things  Hackers only improve over time  Thank you  A Ledger it is ,5,0
