Comment,Likes,Reply Count
Check out crypto trading bots for passive income https   www pionex com en US sign ref jcupTRk0  Trading bot does not guarantee any profits  which is a kind of tool to help you trade better  Please do your own research ,42,12
Not for U S  residents ,1,
When collabo with Joma Tech again ,2,
As the economy crisis keeps rising  one needs to have different streams of income that doesn t depend on the Govt  A well detailed diversified investment in the Crypto market is needed to survive  as well as secure a profitable investment future ,21,35
Buying and selling is easy  Tough is to hold the quality stocks  There are few gems in the world who held their stocks  after deep research  for years and sometime for decades  They are the most successful investors ,52,6
You can simply look her up in the web for consultations ,1,
how can i reach this lady for professional guidance ,3,
If you can  invest in a diverse portfolio  I achieved it with the help of a copy trading strategy run by  Nicole Deanne Mckay   It s been a great weight lifted off my shoulders  I m making good money with little to no effort on my side  Her stock recommendations are excellent  and my aggressive portfolio continues to generate substantial profits  I can tell you she s a trading and portfolio diversification genius ,3,
I m seeking for a better investing approach because I have a large quantity of money sitting in a savings account earning close to nothing  I m open to any excellent recommendations on how to deal with this turbulent market because you appear to be doing well yourself ,2,
 John Wes  Creating wealth isn t easy because some natural human characteristics that need to be fought  Investors lack patience   get tempted to reorganizing their portfolio when small movements occur in the market  Just start holding with conviction   only focus on the balance sheet ,2,
The big money is not in the buying or selling  but in the waiting,2,
When it comes to investment  diversification is key  That is why I have my interests set on key sectors based on performance and projected growth  They range from the EV sector  renewable energy  Tech  and Health ,126,6
I m in the UK  and I can t seem to be able to fund my pionex account  any suggestions ,1,2
This a great video  I learn alot watching your videos and it has been helpful to me  building a steady income is quite difficult for newbies  Thanks to Kristin Hartman for improving my portfolio  keep up with good videos ,36,8
  TA is all well and good but I find it truly baffling that all major crypto youtubers just look at pure TA and completely ignore the bigger narrative of why BTC is pumping and why the future outlook might not be as rosy as it seems  It s kinda irresponsible to ignore the fact that each ETF launch so far has caused a major dump at the peaks of BTC   More emphasis should be put into day tradiing as it is less affected by the unpredictable nature of the market  I have made over 11 btc from day tradng with  mr Kelly Max   insights and signals in less than 2 weeks  this is one of the best medium to backup your assets incase it goes bearish  ,1,7
Reach him  VlA  Te le gr am     KEMAX69 ,1,
i love you so much bro ,1,3
whats minimum to  use the the bot 1000 dollars 5k or 20 bucks will do just to try the bot   TechLead,1,1
The best decision I ever made in my life was investing in the crypto market  Trust me guys  it really pays a lot   ,79,30
The Market has been pretty bad until today it decided to surge  Everybody was Practically Crying then  It kept dipping  That s what you get when you feel you can navigate the process on your own  Big thank to Hilder Ferguson  I m not bothered with how bad the Market is because my assests are insured due to her advice and I still receive my profits,31,11
Tip  1 6 08   Hustle and Grind  Make sure you are doing something  Put in the Time  Tip  2 7 25   Don t be reactive be active  Tip  3 8 20   Put something you enjoy the most  Have passion for this thing  Tip  4 9 08   Making money is easy the hard part is making it fast  Think about scaling  Tip  5 10 04   Focus on making money rather than saving money ,24,2
This guy doesn t know what to do with money once he s made it  he makes money only to make more money   I believe his wife fled back to Japan out of pure boredom  either stay with this plain guy or commit suicide ,1,1
HI TechLead   do you have a video explaining how to start trading on Pionex ,1,1
Thanks for the tip Tech Lead   As a thousandnaire ,1,2
How big is your yacht  as a millionaire ,1,2
Tnx man u r doin great staff    keep it up man  ,1,2
I ll share my plan  I m hodling  not selling and buying only when I have some spare fiat or usdt and when the market isn t spiralling down at the moment,2,2
Pionex is not legal in the US   Why would you promote it ,1,1
 I believe that the only courage anybody ever needs is the courage to follow your own dreams     Oprah Winfrey,2,1
What do you think about Difinity ,1,1
The problem is that TechLead has a longer track record of losing money than winning money  It doesn t matter if you had one big win and got millions,3,2
First 5min was a ad  Nice,2,1
Already spent all the MM liquidity fee money  Sheesh,1,1
On average  millionaires invest 20  of their household income each year  Their wealth isn t measured by the amount they make each year  but by how they ve saved and invested over time  Get your money working for you  start buying in slowly and then gradually increase the pace of buying as the prices continue to drop  Personally still going hard on this crazy market and I m doing just fine  so far i ve made over  100k in profits from the Q1 of 2022  The market will remain a money den for those who know where to look  Leverage on this  adding more stocks at a time,13,7
The FED knows  They aren t committed to  attacking   inflation  I been trying to stick with index funds  I feel this new interest rates hikes could crash this economy nevertheless  it will be highly delusional to hold money that should be working for you ,1,
Well said  Investing and becoming wealthy are easy but being patient is very hard  Achieving your most wanted goals is to never lose sight of the results and keep working persistently towards it  By taking positive actions every day  you will lead your life in a beneficial direction and eventually achieve more than you may even have thought possible ,3,
The earlier you start putting money toward your future  the more it can grow  One thing that can keep people from saving for retirement is lingering debt  By the time you re 50 years old  one big debt hurdle you may have left to clear is your mortgage  I invest the same amount each paycheck  Only means that I m buying greater amounts of stock with the same amount of funds  Even if we see a crash  that s still a que to keep putting in my investment dollars  The market will always recover and continue the climb ,5,
 Nathan miller  I have my funds well diversified though I did it  using copy trading system from a US regulated broke r     Mary Freed Lorenz     a US registered CFA and CNBC contributor  Tbh it s been a huge relief  Good earnings and little to no engagement at all on my part  Her stock picks are top notch  my aggressive port folio still kicking rocketing in huge figures     I can tell you she s quite the genius in trading and port folio diversification  Do a little re search on her,2,
INVESTING IN CRYPTO NOW IS VERY COOL EXPECIALLY WITH THE CURRENT RISE IN THE MARKET  ACT NOW ,77,167
This is about 50 years of wisdom compressed into a ten minute chat ,1,1
I save money AS A HOBBY,1,1
Thank TechLead  vids are informational and entertaining ,2,1
Whatsapp 19207574385    More updates on ETH XRP  SOL  Whatsapp 19207574385   More updates on XLM NFT s  BTC      ,1,
His plan to make money by telling us how to make money and collecting on the ad revenue as a millionaire ,29,2
we really shouldnt be helping him  he doesnt reply to comments and does nothing about the spam bots  hes ungrateful,4,
Feedback appreciated  Wanting more info and insights  WatsApp the number above Endeavour to reach out ,1,
Treasures in Heaven Matthew 6 NIV  19  Do not store up for yourselves treasures on earth  where moths and vermin destroy  and where thieves break in and steal  20 But store up for yourselves treasures in heaven  where moths and vermin do not destroy  and where thieves do not break in and steal  21 For where your treasure is  there your heart will be also   22  The eye is the lamp of the body  If your eyes are healthy  c  your whole body will be full of light  23 But if your eyes are unhealthy  d  your whole body will be full of darkness  If then the light within you is darkness  how great is that darkness   24  No one can serve two masters  Either you will hate the one and love the other  or you will be devoted to the one and despise the other  You cannot serve both God and money   Do Not Worry  25  Therefore I tell you  do not worry about your life  what you will eat or drink  or about your body  what you will wear  Is not life more than food  and the body more than clothes  26 Look at the birds of the air  they do not sow or reap or store away in barns  and yet your heavenly Father feeds them  Are you not much more valuable than they  27 Can any one of you by worrying add a single hour to your life e    28  And why do you worry about clothes  See how the flowers of the field grow  They do not labor or spin  29 Yet I tell you that not even Solomon in all his splendor was dressed like one of these  30 If that is how God clothes the grass of the field  which is here today and tomorrow is thrown into the fire  will he not much more clothe you you of little faith  31 So do not worry  saying   What shall we eat   or  What shall we drink   or  What shall we wear   32 For the pagans run after all these things  and your heavenly Father knows that you need them  33 But seek first his kingdom and his righteousness  and all these things will be given to you as well  34 Therefore do not worry about tomorrow  for tomorrow will worry about itself  Each day has enough trouble of its own ,1,1
Get out in the real WORLD and get  your hands dirty  Thats how you make MONEY and having FUN a long the way  LEARN NEW SKILLS ,1,2
Not available in the state of Georgia  Bummer ,1,1
Whatsapp 12019490905   More updates on ETH XRP SOL  Whatsapp 12019490905   More updates on XLM NFT s  BTC    ,1,
Whatsapp 12019490905   More updates on ETH XRP SOL  Whatsapp 12019490905   More updates on XLM NFT s  BTC    ,1,
I m tired of pooping  This is how I pee  as a millionaire  ,1,1
Dude I feel that  I ve been building out 3 APIs for the past year and a half now using node  django  and nextjs for three separate domains  Until they re all fully deployed and tested  I ve just gotta grind it out  It just becomes a habit  Once you realize there s an end product that s tangible  you then forget about  making the money  and rather think about the creation of production level software that s actually worth something that provides value to its users  Thanks for the inspiration TechLead  your videos keep me motivated   ,1,2
 Success is the sum of small efforts  repeated day in and day out     Robert Collier,10,2
Whatsapp 12019490905   More updates on ETH XRP SOL  Whatsapp 12019490905   More updates on XLM NFT s  BTC    ,1,
Whatsapp 12019490905   More updates on ETH XRP SOL  Whatsapp 12019490905   More updates on XLM NFT s  BTC    ,1,
Whatsapp 12019490905   More updates on ETH XRP SOL  Whatsapp 12019490905   More updates on XLM NFT s  BTC     ,1,
Invest in Safuu    Thank me later,1,0
So we re now having Patrick Gates  oh no not Gates  new star on the horizon  ,1,1
To make extra money while I m working at the office  from March of this year I m using cryptocurrency case speculating with ascending and descending of BTC  ETH   others like HIGH everyday  waiting for around x1 5 or x2 till the end of 2022    Also because I live in Russia and not going to move somewhere  I have Russian stocks on MOEX which  like I expect  will be able to make me safe when inflation of    RUB  will reveal itself  The more money will print Central Bank the more assets of Russian IT companies will cost  That s my strategy  But I have many concerns about political situation  I m against this war  anyway there is no robust hope for cryptomarkets as Binance will work in Russia  so I think Russian people should search for another cryptomarket or take the risks staying with already became such comfortable instruments which can rust any moment ,2,1
Sadly you seem mentally poor ,2,1
Feedback appreciated  Wanting more info and insights  WatsApp the number above Endeavour to reach out ,1,
  ,1,1
Wow  This guy is full of it  ,3,1
As a multithousandaire  I should probably get out of retail ,2,1
i just signed up    needs at least 500 usdt to use the trade bots,1,1
My plan to get rich in 2022 is to watch Tech Lead on YouTube  I think I will make my first million by the end of September  I will do it using someone else s money  I just secured a loan for 65K and I m on my way   ,1,1
Are you an ex millionaire ,2,1
dont make videos to make money,2,1
Draft 2,1,1
TechLead why am I taking investment advice from you who lost  350 000 in the stock market,1,1
What if it goes to the moon while the bot is short or what if it crashed while the bot is long    That s the problem with the ranging mean reversion strategy ,1,1
Thank you for your inspiration today  Your plain speaking persona   is sooo refreshing  You  lit a new fire under my butt  Thank you ,2,1
WHAT NOW       ,1,1
What do you think  now bitcoin s network supports va miners so what will happen to the network when last bitcoin will be mined ,1,1
Damn  TL  those are some horrible MAs you re using but I guess it doesn t matter  especially if you re using bot traders ,1,1
I just tried to sign up with the trading bot but I got the following message   Sorry  we are not available in your state right now   Just how in the heck does it matter where I am in the world if I m trading online ,1,1
This True   but I got a poor question  Don t you have to pay the taxes for making a lot of money  from doing this,1,1
TechLead  Please do a video on the new Ministry of Truth  Please  WE need your insight    ,1,1
He is a comedian  as a millionire ,1,1
HE SAVES MONEY AS A HOBBY  I M DEAD LOL,8,2
Actually  he should say     Invest money as a hobby   ,1,
I tried to do this manually in the past year what coinbase fees paid up three quarters of my initial investment so now my investment is worth about 25  of what I initially invested ,7,3
Coinbase fees are hard  dont trade on coinbase ever,2,
The 20  time rule is golden ,1,1
Guy sounds like a broken robot  blah blah blah,1,1
3 40 if you have it continually buy when it goes down and sell when it goes up  anyone know what happens when it eventually breaks out of the range straight up in one direction or another    Is there a stop loss exit in place   Just looking at it it seems like it will continually buy  or sell  until funds run out in either direction ,1,2
There s a range that either you or the bot can set and if it goes over or under it just stops buying and selling  You can put a stop loss in place if you manually change the settings but the  moon  bot TL was using has a massive range that you can use if you re bullish with no stop loss ,2,
Feedback appreciated   Wanting more info and insights  WatsApp the number above Endeavour to reach out ,1,
    what you are suggesting is exactly the same as Day Traders of stocks  And oh yea  Day Traders normally lose money in the long term ,3,1
   Thank You So Much TechLead for sharing your many honest life s challenges   show us how to navigate through them as a Millionaire  Stay Safe   Healthy TechLead          ,9,1
I work in Faang  make  420k per year doing my day job  during the night I drive Uber and deliver food at the same time  sometimes my rides complain that I take detours to restaurants  I just tell them I need to take a leak  I then get home in the night and eat 15 cent ramen noodles and finally retire for the night by cutting coupons from the papers I picked up outside grocery stores,9,3
You re funny,1,
How are they cleaning out the Twitter algorithm  What software are they using  ,1,1
Here s a wonderful idea for you to make money      how about   GASP  get a job ,2,1
