Comment,Likes,Reply Count
  as a millionaire   A millionaire wouldn  t be wasting his time on youtube unless he s paid millions by tech corporations like linus ,1,1
7 32,1,0
I remember when I just got into crypto back in 2017 but later in 2018 I ended up selling it because I was dumb and I didn t understand it  I studied and learned and now I know how it works  Got back into crypto early in 2021 and looks like we have the same mentality  I admit that seeing a  50  hurts but it s not a realized loss until you sell  Now   I buy and just trade long term more than ever  I have made over 23  btc from day trading with Medz Signal in few weeks  this is one of the best medium to backup your assets incase it goes bearish He is a professional crypto analyst mentioned by most youtubers for his great signals And medz works with newbies beginner  advanced and professionals I tool invest and holds stocks but trust me for i have seen much more differences unlike the crypto world Medz can be reached via telegram  Medzfolio,779,0
waiting for another video from you    why I switched back to windows   lol,2,0
Using GNU Linux as your main OS really isn t as hard as you think it is  Just install Mint or Manjaro with Cinnamon  windows like desktop  or KDE  MacOS like desktop  on one of your old laptops and try it  If a dumbass from the internet like myself can figure it out  I m sure you can ,1,0
I get it now   this is a comedy channel,1,0
Games  I am using an M1 as an Emulation machine  Has alot of potential  And enjoying the machine in totality  My First MAC  ,1,0
That was funny  Sponsored by apple  Hey  TechLead  you need to do a movie  I am sorry  but you do ,1,0
This video truly  just made my day   However  I was surprised you had been using a laptop and not an iMac Pro for editing since of course  for yourself money is not an issue   Also  when you stated your reason number five for going back to an Apple computer from Windows  I stared to laugh so very hard  In addition  your statement  and oh by the way  I had to buy their stock too  was  just priceless  smile   smile  ,3,1
What keyboard and mouse are you using ,1,0
What a troll,1,0
I am backend dev and tried coding on windows and mac but I like linux best maybe bcs I learned coding initially on linux machine,1,1
I switched to Mac as a lifetime e windows user  I then decided to switch my whole ecosystem over and I ve never been happier  The iPad Pro is by far my favourite device I ve ever used  I especially love that my new AirPods Pro auto switch devices  I still have a gaming pc  but windows just doesn t feel as smooth or fast as Mac OS  on 10 or 11   Im a photographer  cinematographer  video editor  etc ,3,0
Ex YouTuber,2,0
Few months back someone commented on his  Switching to PC from mac  video that   We will meet again in 6 months when He makes a Video about switching back to Mac from PC   as a Millionaire     Man  we meet again now    Your profecy was right ,1,0
Lol   I have become the very thing I sore to destroy  an apple fanboy  ,2,0
Windows 11 sucks  I rolled back to Windows 10 the same day that I upgraded to it  My Macbook Pro is literally on the delivery truck as we speak   see ya later Microsoft  D,1,0
 If you can t beat them  join them  imagine eth  ada  and dot forming an alliance with Proof of Work  proof  of stake  and proof of authority all balanced and intertwined ,5,1
0 29 haha good humor,1,0
I came from your to Switch to PC video  ,2,0
Complete opposite of everything  I experience as pro who came to m1 max from all windows whole life    1  All keybind completely broken for me  and I use software to change it 2  finder is just a piece of bad software compared to windows file hierarchy 3  no programs  nothing about deepfake  deep learning  Neuro  and professional little software for various scenarios created for niche  like SEO  SMM  there is just no of them on Mac os  4  if there would be no Google Chrome on Mac os  it would completely unusable for everyone who is  pro   with high APM 5  this childish animations of UI is for newbies  and slows workflow  disabled everything at first  6  screen and battery is awesome by the way  If you love windows and used to it   never try to switch on Mac  go for Nvidia RTX one s  like Asus Zephyrus  Selling my maxed out m1 max 14  for it right now  windows is just superior in every term  instead of privacy and malware protection in cost of everything  by the way same thing with IOS and Android ,5,0
I use a chromebook for cypto   the most secure   P,1,0
Lol  just use Parallels,1,0
Thank you tech lead  and im watching as a tramp    ,1,1
These new M1 chips seem really good  I ll probably wait until M2 to jump back over to Macs though  Hopefully some of the higher end M1 tech will trickle down to the entry mid level M2s ,5,6
Windows are for apex legends  Macs are for making moola     ,1,1
I enjoyed TechLead s vid and could not agree more  I  bought my wife a new MBP for Christmas and can t get her off it    she loves it  The M1 chip is very fast and we ve not run into any difficulties with any software designed for Intel based machines  Everything runs great  Full disclosure  I made the switch a number of years back from Microsoft to Mac and have never looked back  I  am not anti Windows    I started off with DOS 2 1 back in the days and stuck with MS for decades  It s just that Apple seems to make things  that are intuitive to use and they just work ,2,1
Few months later  why PC won  Why I switched back to PC from mac  as a millionaire ,1,1
Aaa win11 works perfectly well on my blade 14 this guy is just getting cringier every day,1,1
The business clas hotels and food is stupid AF  but no offence  how is staying at thotels attractive life  on the moev all the tme  rat racing through life fto stock another coin Sure maybe some people actually want it but i dont see it as attractive way of life and a stable one Ask pilots ,1,1
I need subtitles   ,1,1
Jesus   is this guy a robot ,1,1
Just wondering how s your child as an ex Google  ex Facebook  millionaire ,1,1
Why I took a shower   as a millionaire,1,1
Windows doesn t force you to install unverified apps  you do it to yourself  Blaming windows for viruses that you install is dumb ,6,2
Yeah it depends upon the user  if the user is smart you won t get any virus in windows,1,
laptop sucks  build a pc  learn about hardware  enjoy the performance and longevity,1,1
However for many developers M1 is just a PITA because we use non M1  Intel  architecture virtual machine images that will run dog slow and probably not well in any kind of emulation environment ,1,1
Lower spec than I expected from the tech lead   considering it s a business expense I thought he would ve just maxed it out  ,1,1
Happy new year  Thanks for watching  Don t forget to hit the subscriber button  WhatsApp            ,1,
