Comment,Likes,Reply Count
   Going to the Moon  Check out MILLION Token  https   milliontoken org ,26,5
You ve just spent 10 minutes telling us how Bitcoin s going to crash  then you promote an offer that gives 250 btc free  No logic ,3,
Bitconnect ,5,
Techlead  are you really making publicity of that bad company  BlockFi  Seriously  you should test out Celsius Network  It s the biggest  audited and most transparent yield company in the field  BlockFi has some shady things going on,6,
Miss Stella is legit and her method works like magic I keep earning every single week with her new strategy,2,0
The Rich are rich not because they look rich  but rather becAuse they possess the skills and strategies of the rich The rich invest their money first into asset first before purchasing liabilities the rich build multiple incOme streams to diversify thier income,18,53
As a millionaire I approve this message,1,2
U avoid that by buying bitcoin when its already down 85   ,1,1
i would say if you ever get married your wife will leave you and get a divorce ,2,0
This is exactly how I invest  Large bets on safe stuff  Microsoft is doing great   Small bets on risky stuff  apes to the moon  Cardano coin  a small bet on a little food delivery app startup in the SE US  ,1,0
2 weeks later  This video aged so well lmfao,1,1
More gpus,1,1
   This  current  run looks a mix of the previous two  Currently the PI indicator is about to indicate a Bitcoin top  According to bitcoin halving cycles  there should be at least other 4 months in this bull run  so  if the PI indicator  and Bitcoin  might repeat a similar bull run to 2013  That would mean a local top relatively close in time and then another top to end the bull run towards mid year I was able to grasp the knowledge of tradlng crypt0 assets early enough  but I was still limited due to my lack of technical understanding of how to analyze the digital market  all this changed when I encountered Susan  s service   although I have been into numerous services but Susan Bossmann  stands out with experienced expertise in the field  I must confess it wasn t an easy task learning the routes on trading but with her assistance I earned a lot  H er             Susanbossmann,210,1
if it goes to zero i only loose 6 8 of my money so i really do not care  all of those money are crypto earnings  D i also bought stocks so we will see,1,1
Scares me people would take this seriously LOL,1,0
Techlead you were right crypto tanked today,1,1
      ,1,1
  I admire the efforts you put in your videos mate  Digital currencies continues to reshape the world globally  it s hard for anyone going against them these days  Though from a trader s perspective i feel we really need more experts in the field updating newbies on how the community works  Crypto currencies are gradually moving towards something big and the price dip over the past few days is just the beginning of greater things to come ironical though  lots of persons are skeptical on when to buy in the market and whether it isn t too late to buy an asset  when you re holding it could be but when trading its never too late to buy  a trader with the right strategy and indicators earns big regardless of market price  bulls or bears   I trade using signals from trade expert Deniz Forsberg Trading Signals  with his guide and signal service i ve made over 6BTC worth of crypto assets over some months with an estimate of 1 5BTC as a start  You can easily get to him on               denizforsberg    cheers,185,10
Can t believe i found this gem of crypto  the pattern is just crazy green OMG  It will bomb more and don t miss it to get it in your wallet WallStreetNft is the best choice  it s just launched and will explode more  go go go  WallStreetNft WallStreetNft     WNFT   WNFT  WNFT  WNFT,1,1
Buy the dip,1,0
I have been trading offshore I m still yet to earn my first  100  Lol what strategy do you use please ,3,7
Avoid shitcoins  Go for long term projects like  AWC  the native token of Atomic Wallet,1,1
Since El Salvador made it their national currency other countries are not allowed to ban it now because if they do  it is like declaring war on that country ,1,1
Successful people don t become that way overnight  What most people see at a glance wealth  a great career  purpose is the result of hard work and hustle over time  I pray that anyone reading this will be successful in life ,6,22
Nobody wants to go back to work cause there s no point  they ll never afford a house anymore cause everything s too expensive  the economy is way out of wack  and that is precisely why crypto is going to do good   it s the only uncorellated asset class in the world that is the solution to inflation problem  ,1,0
        ,1,1
Everything went smoothly since I met this guy on telegram               1 I really appreciate your good work sir  ,1,0
Everything went smoothly since I met this guy on telegram               1 I really appreciate your good work sir  ,1,0
 all this YouTube videos are fake  no one is better than  hackercyberghost on telegram when it comes to money matters    ,2,0
 all this YouTube videos are fake  no one is better than  hackercyberghost on telegram when it comes to money matters    ,2,0
ALOT OF GOOD RECOMENDATION ABOUT                1              HOW THEY HELPS WITH FINANCIAL ISSUES SOLVED  I ALSO REACH OUT AND RECEIVED 3BTC SUCESSFUL                1  IS LEGITIMATE WITH NO PENDING ISSUES WITHDRAWAL COMPLECT   ,1,0
ALOT OF GOOD RECOMENDATION ABOUT                1              HOW THEY HELPS WITH FINANCIAL ISSUES SOLVED  I ALSO REACH OUT AND RECEIVED 3BTC SUCESSFUL                1  IS LEGITIMATE WITH NO PENDING ISSUES WITHDRAWAL COMPLECT   ,1,0
TO BE SINCERE I DON T KNOW HOW YOU DO ALL YOUR GOOD WORK                             1 ON TELEGRAM YOU ARE THE BEST AND ME SO BLESS WITH THE SUCCESSFUL 6BTC  ,1,0
TO BE SINCERE I DON T KNOW HOW YOU DO ALL YOUR GOOD WORK                             1 ON TELEGRAM YOU ARE THE BEST AND ME SO BLESS WITH THE SUCCESSFUL 6BTC  ,1,0
Your act of kindness and your service show how you really care about others thank you               1             for the 2btc sir ,1,0
Your act of kindness and your service show how you really care about others thank you               1             for the 2btc sir ,1,0
YOUR ACT OF KINDNESS AND YOUR SERVICE SHOW HOW BIG A HEART YOU HAVE FOR OTHERS  THANKS FOR THE 1 3BTC YOU GENERATE INTO MY BLOCKCHAIN WALLET I M SO MUCH GRATEFUL TO        K    I  1 O  T          ,1,0
YOUR ACT OF KINDNESS AND YOUR SERVICE SHOW HOW BIG A HEART YOU HAVE FOR OTHERS  THANKS FOR THE 1 3BTC YOU GENERATE INTO MY BLOCKCHAIN WALLET I M SO MUCH GRATEFUL TO        K    I  1 O  T          ,1,0
Hello I m new to forex trade And have been making huge losses but I recently see a lot of people earning from it  Can someone please tell me what I m doing wrong,3,1
I LL NEVER FORGET THE GREAT EFFORT OF                              FOR KEEPING UP HIS PROMISE HE S SUCH A GENIUS  ,2,0
I LL NEVER FORGET THE GREAT EFFORT OF                              FOR KEEPING UP HIS PROMISE HE S SUCH A GENIUS  ,4,0
i just made another 0 5btc on my wallet just now through the help of bithacoin mining platform they are real and pays real good,1,1
