Comment,Likes,Reply Count
As featured in the video  check out https   hey monday com techlead  for project planning and get a free 28 day extended trial       Buy MILLION on Uniswap https   app uniswap org   swap outputCurrency 0x6b4c7a5e3f0b99fcd83e9c089bddd6c7fce5c611  Official Website  https   milliontoken org    Light of Success  https   amzn to 3wYZGWy  My Mechanical Keyboard  http   iqunix store techlead  Espresso Machine Philips 3200 LatteGo https   amzn to 35ZaN5W  Macwheel Electric Bicycle https   amzn to 35VIqpi  Join ex Google ex Facebook engineers for my coding interview training  https   techinterviewpro com ,49,24
Just imagine his son watches this video in a few years time  My dad didn t want to buy a house for us to live  My dad wants to live with his parents so he can save money  time and energy so my mom took me half way around the world  With the extra time and money my dad plays video games and brags about his money  Yep  Tech Lead is one smart cookie ,3,
Jajaja you re a smart youtuber man ,1,
I have a similar lifestyle  The difference I m not a millionaire  yet  ,2,
That morning coffee contemplations lol,1,
GOOD VIDEO  EVERYONE NEEDS MORE THAN THEIR BASIC SALARY TO BE FINANCIALLY SECURED  THE BEST THING TO DO WITH YOUR MONEY IS TO INVEST  MONEY LEFT IN SAVINGS ALWAYS END UP USED WITH NO RETURNS ,70,91
11 02 You hurt my belly with jokes every time  Love the way you speak your mind and structure your sentences  ,1,1
I can t tell if he s got everything sorted or his life is a total disaster ,4,1
Could you suggest to me some anonymous crypto transaction site ,1,2
 I wear the same clothes every day  I don t have nice cars so that I don t have to worry about its maintenance because all I care about is KEYBOARDs ,1,2
Friend linked this to me  hilarious  Subbed ,1,1
does miser techlead raise those dogs to eat them ,1,2
racist much ,1,
This guy is funny as hell ,1,1
Your lifestyle is perfect  I agree everthing you say  more speacialy about your parents  You totally right  Just smile more this is the only thing i can tell you   ,2,2
Great vid  ,2,2
Nice video  ,2,2
I enjoyed the video  very smart guy  looks like continuously saying stupid things but each of your videos are real master piece,2,1
Lmao I love this guy,1,2
  Bro you would kill it as a comedian the Millionaire comedian,1,1
You should make a trip to El Salvador  you would love the nature and the ocean here and can also help me guide to be able to get MILLION TOKEN more viral in this country that Bitcoin is going to be Legal Tender from the 7th of Sep ,1,0
Yea Patrick  you ve got a great set up  I wouldn t move either  In fact as two physicians  my partner and I are trying to finish residency training and move in with either of our parents  who also have similarly nice homes  customized over decades  We re not trying to re invent the wheel here ,1,1
      Extremely Point by point video Well I will also say this here  Most people don t understand the concept of  buying the dip  buying the dip is all about buying digital assets when their prices are down and selling off when the  price rises just has the current markets is down   Holding is great  although trading is far more profitable   I was able to grasp the knowledge of trading crypt0 assets early enough  but I was still limited due to my lack of technical under standing of how to analyze the digital market  all that changed when I encountered Mrs Michelle Rene Lucy services  I must confess it  was easier to understand with the assistance of  Michelle Rene   She is always one step ahead of other traders  she fully monitored all my trades to avoid me making mistakes and losing my funds   My earnings has increased from 2 BTC to 19 BTC in just 11 weeks and some days   I have full confidence in her tradin abilities  Mrs Michelle  can be reached oN WhatsApp      1 6 1 2  5 6 4 9 5 7 6   ,124,1
Your parent s house looks fabulous ,1,3
What do his parents do for a living  ,1,1
techlead is my favourite YouTuber,1,1
I have always wanted to invest in Bitcoin but I m very inexperienced  I even watched some videos yet still difficult to   understand  I m so much in need of an expert   ,29,14
 EliteCoder these bots have evolved  ,1,
I have heard a lot about Expert Cynthia   she must be really good at what she does to receive so much accolade ,7,
  ,1,1
Man I am a new sub and I found you on some Crypto videos  Loved the content  But in this video you said you are waiting for Diablo 2 R  and I will no be your lifetime Sub  Keep going man  EPIC Channel   ,1,1
Patrick Shyu  an ex Google tech lead and Youtuber aka TechLead  has been accused of pulling off a multi million dollar  with his own cryptocurrency  Million  m,1,1
Have you tried an electric board ,1,1
Hi  thanks for helping me put things into perspective such as crypto  time management  family and freedom  I d like to do this ,2,1
I m gonna need the settings on that coffee machine ,1,1
12 34 this is more or less the only serious part of the video  but it s such an important point  Crypto YouTubers are making tons of money whether the market is going up or down  There s nothing wrong with that  but if you re new to crypto you need to know that you re not playing the same game as them  If you make a bunch of bad investment decisions it can have serious consequences for you   but the big YouTubers will do just fine because of their 10  other income streams  sponsorships  ad revenue  pre sale invites  etc    ,2,0
I know deep down  through all that depressive and stupidly judging af face  he is actually an ordinary person who can appreciate things and know that everything happened to him is not because of some money he always complains about but his own mistakes    He is acting for just attention and youtube income  In reality  he just regrets for what happened with his ex and is trying to move on  ,1,1
Should have never left home in the first place bro,1,1
Please I need someone to help me trade or invest the forex or crypto market because I m tired of trading in losses myself  I ve blown my account twice and it s frustrating ,9,10
I don t use Mondays,1,1
I love how transparent you are and that s i why I always watch your videos I the end   thanks  ,1,0
Miss Reghee Horner fan and her method works like magic I keep on earning every single week with her strategy,15,16
I HAVE BEEN MAKING LOSSES TRADING MYSELF   I THOUGHT TRADING ON DEMO ACCOUNT IS JUST LIKE TRADING THE REAL MARKET    CAN ANYONE HELP ME OUT OR AT LEAST ADVICE ME ON WHAT TO DO ,5,0
I HAVE BEEN MAKING LOSSES TRADING MYSELF   I THOUGHT TRADING ON DEMO ACCOUNT IS JUST LIKE TRADING THE REAL MARKET    CAN ANYONE HELP ME OUT OR AT LEAST ADVICE ME ON WHAT TO DO ,4,1
