Comment,Likes,Reply Count
  Get Million  http   milliontoken org   Quickswap Farms  https   quickswap exchange   quick       Cosmic Traveller  mechanical keyboard  http   iqunix store techlead,47,29
 JJ Valez keep us posted on what a troll u are   wait u dont need to we already know   stop hating on this guy   do something better and actually inspire people  ,1,
 JJ Valez HAVE A GLASS OF WINE AND RELAX ITS ONLY 1K,1,
 dila01 The coin exchanges usually  locks you in so you can t take advantage of this no ,1,
Why can t you just go to jail and stop spreading misinformation,3,
 JJ Valez i mean I wouldnt do this without fully understanding the concept  It seems like TechLead it promoting it a bit carelessly tbh  But I think there are probably ways to do it with less riska  I was thinking about combing this with arbitrage  There lots of good options out there  Just saw a token today for  13 on one cex and  24 on another soo      ,3,
Changes in the million dollar site   Good  More info   Bad  two first blocks feel less lambo and more kindergarden  First block to many colours and I wouldn t put the partnerships there  you have it longer down on the landing page   Keep the intro to the website clean  Second block  those emojis are very happy and cute for the kids   Overall I would keep a more mature look  in the ROAR MAP block spirit   Just my opinion  project looks great and the previous clean style of the website convinced of investing in the first place  1 2 months ago ,1,
INVESTING IN CRYPTO NOW IS VERY COOL EXPECIALLY WITH THE CURRENT RISE IN THE MARKET  ACT NOW ,1,0
Ok I have a question  What about when you want to withdrawal the money and buy like a car  Wouldnt you have to pay back what is borrowed in order to receive the profits  And if not will you at some point have to repay what was borrowed ,1,2
I m new to cryptocurrency and I don t understand how it really works Can someone guide me on the right approach to investing and making good profit from cryptocurrency investment,3,6
This ship of crypto and crypto trading has set sail  I honestly cannot overemphasize how much delving into crypto and crypto trading has helped saved the lives of many ,15,44
   I thought it is impossible to recovered lost bitcoin not until I come across this professional him he succeeded recovered all my lost bitcoin so reliable    ,1,0
Hello  I m new to Biticon trade and I ve been making losses but recently I see a lot of people earning from it  Please can someone tell me what I m doing wrong ,33,40
INVESTING IN CRYPTO NOW IS VERY COOL EXPECIALLY WITH THE CURRENT RISE IN THE MARKET  ACT NOW ,46,132
I don t think this works  You re not actually getting the money  You re only multiplying a number on a screen  Because at the final step you have about 3 1k total balance and 2 1k borrowed  So the 1k left is the same exact amount you went in with  Even if we do this 100 times and make it 50 000 total and 49 000 borrowed then it s still the same sh t we started with  So what s the actual profit then  Where s the money we made and actually able to take out ,1,2
I m VERY new to Defi    What s the total risk that you have in this trade cycle  Is it just you initial  1000 investment  What keeps you from transferring  2000 of BTC to a different wallet and never repay the loans ,1,2
NICE VIDEO      I HAVE BEEN TRADING FOR MONTHS NOW  I KEEP MAKING MORE LOSS TRADE WRONG COINS PLEASE I NEED SOME KIND OF ASSIST OR ADVICE ON WHAT TO DO,4,3
Great video there  Also i agree with your opinion  For the newbies  If you are actually trading in the crypto space and you don t have a sound mentor  Then you are certainly going to get liquidated  lose  in 90  of your trades   Yeah that s the sad truth  For a start  you need a good and experienced hand to guide you  Trust me  trading isn t difficult as we see it  With the right information and guide  you can earn hugely monthly  I started off with copy trading were i just have to copy my mentors trading signals  You should try it if you are new to trading ,407,10
I HAVE INCURRED SO MUCH LOSSES TRADING ON MY OWN    TRADE WELL ON DEMO BUTI THINK THE REAL MARKET IS MANIPULATED    CAN ANYONE HELP ME OUT OR AT LEAST TELL ME WHAT I M DOING WRONG  ,8,4
Who else has their crypto Portfolio managed by William Stanley Jnr  You ll agree with me that he has the most profitable picks especially in decentralized tokens  since William started managing my investments  my gains spikes over 500  at least ,54,6
Hello  how can I get in contact with William ,1,
Exactly  he knows how to compensate an investment by making it bigger than the average return I would usually get if I invest blindly on my own ,1,
William plays a lot of key roles in the financial market  asides the role of a major market maker  he bridges the gap of making a retail investor to earn like these big whales ,1,
Most coins are going to 10x this Year  The recent bitcoin correction down from its alltime high has had themarket in a panic in the past week However noteveryone has seenit as a bad omen The digital asset s price had gone down below  50 000 causing investors to believe the bear market,81,16
Job will pay your bills  business will make you rich but investment make and keep you wealthy  the future is inevitable ,103,74
NOBODY BECOMES MILLIONAIRE OR A BILLIONAIRE S BY WORKING FOR OTHERS AND DEPENDING ON THEM  GOOD INVESTMENT BRING MILLIONS OF DOLLARS  AND CONSISTENCY BRING BILLIONS  THE MARKET IS ALL ABOUT CRYPTOCURRENCY AT THE MOMENT NOW  ,69,118
Successful people don t become that way overnight  What most people see at a glance wealth  a great career  purpose is the result of hard work and hustle over time  I pray that anyone who reads this will be successful in life,57,31
amazing info   so far you are the best   coool  DD,1,1
   I M GLAD I GOT INTO CRYPTO AND NFTs  WHEN I DID BECAUSE IT S BEEN A TURNING POINT FOR ME FINANCIALLY  IT HAS BEEN MY BEST DECISION SO FAR    ,6,1
Nice video  A sturdy foundation ensures overall success and this is what having a mentor brings   Engaging the services of a proven broker accelerates your crypto trading career positively  Unnecessary losses are avoided and you gain a better understanding of how to take advantage of both the Bull and Bear markets   Join a seasoned broker today for trading tips and tricks and make gains using your mentor s trading signals ,237,16
Nice one here  though I prefer trading with the help of a professional trader  I believe it saves me time and reduces the crypto risks involved in managing my trades         ,10,5
Nothing is more easy and sweet than earning from home I ve been hearing of this platform but I keep ignoring the information not until my cousin showed me his wallet balance all from his investment with this platform which gave me the full commencement with them ,1,0
YOUR ACT OF KINDNESS AND SERVICE SHOWS HOW BIG OF A HEART    YOU HAVE FOR OTHERS THANKS FOR THE 1BTC YOU RE SUCH AMAZING  ,1,0
YOUR ACT OF KINDNESS AND SERVICE SHOWS HOW BIG OF A HEART    YOU HAVE FOR OTHERS THANKS FOR THE 1BTC YOU RE SUCH AMAZING  ,1,0
